username,user id,access hash,group,group id
,1677725528,-8321524288033267592,Jiji Market,1902716214
abu_mohammed_hiham,1701264317,6709799676772137869,Jiji Market,1902716214
,1702344103,-2971642937843866841,Jiji Market,1902716214
FuuadMekonnen,1800012916,-1815272988224098664,Jiji Market,1902716214
,1853111259,-469903762529844667,Jiji Market,1902716214
,1869830455,-6347356726142500471,Jiji Market,1902716214
Someqw,1965210465,-7497057484548319770,Jiji Market,1902716214
,1969627978,-8531515263327308304,Jiji Market,1902716214
,2095461831,-1313641519910859671,Jiji Market,1902716214
,5043103656,-8683547750356722406,Jiji Market,1902716214
,5088044334,2074686463352041957,Jiji Market,1902716214
,5160542402,1693951993637170162,Jiji Market,1902716214
,5175108958,-591248669597456896,Jiji Market,1902716214
,5224030082,7569745866491994579,Jiji Market,1902716214
,5380521951,-1597812788960229512,Jiji Market,1902716214
,5478564819,2638514071477945309,Jiji Market,1902716214
,5681087775,7663023225664817519,Jiji Market,1902716214
,5783016121,2719004999903920265,Jiji Market,1902716214
,6062668851,-2035478354227322882,Jiji Market,1902716214
,6223059098,-1046284758888327269,Jiji Market,1902716214
,6227954584,6798125383308519582,Jiji Market,1902716214
,6255716438,5771704697835179169,Jiji Market,1902716214
,7152539076,7128293035619091208,Jiji Market,1902716214
,822378414,7038448654315428136,Jiji Market,1902716214
Surabaye,810438137,5807163553188162070,Jiji Market,1902716214
bekiobwty,511968037,-1414734914502688886,Jiji Market,1902716214
,5432205120,-8791229749973743631,Jiji Market,1902716214
,1876028494,-7907642569481397078,Jiji Market,1902716214
,1551937605,-6609429819197529977,Jiji Market,1902716214
,5775453488,-2163752242519046214,Jiji Market,1902716214
,546564508,4944814456556623104,Jiji Market,1902716214
Mahletaye,578954574,1232769394822828395,Jiji Market,1902716214
,688715648,344377664782989596,Jiji Market,1902716214
,698485973,-594552970715889354,Jiji Market,1902716214
Fknsz,706053217,-5918828173327602376,Jiji Market,1902716214
,846680305,1016333600368498324,Jiji Market,1902716214
,913942970,6834260009417415535,Jiji Market,1902716214
Enanyeeeee,928031681,3141608828925912048,Jiji Market,1902716214
,1135093982,1958566320829243483,Jiji Market,1902716214
EnataMaryam,1262760470,-8342771087250332082,Jiji Market,1902716214
,1267357236,968553595692922971,Jiji Market,1902716214
,1279012316,6421372948338712337,Jiji Market,1902716214
,1348281151,-3747542897749091731,Jiji Market,1902716214
,1474702909,-8315392512503021806,Jiji Market,1902716214
,1685971485,3529410592466699187,Jiji Market,1902716214
melina2406,1722572462,6944461659912466905,Jiji Market,1902716214
,1738914993,3995197278893811931,Jiji Market,1902716214
,1833707606,-54281007220543634,Jiji Market,1902716214
,1850259020,9220359185358609725,Jiji Market,1902716214
,1866022424,6486496414845565372,Jiji Market,1902716214
IObrwydlkpwxe186,5083477289,-7874080277651870495,Jiji Market,1902716214
,5137350391,6484154067765163941,Jiji Market,1902716214
,5173902236,-7499429607039934064,Jiji Market,1902716214
,5331425002,-1415554358936819874,Jiji Market,1902716214
,5339350105,7089315647834625317,Jiji Market,1902716214
tamnet21,5575909630,1381317248226787149,Jiji Market,1902716214
,5645549623,-3912893626964766374,Jiji Market,1902716214
,5748719434,-3973872126028208611,Jiji Market,1902716214
,5763375452,4958305754131192735,Jiji Market,1902716214
Ydu2013,5771794412,7782749434885962401,Jiji Market,1902716214
,5787771401,-4495617200166489690,Jiji Market,1902716214
umuyehyaa,457612113,-1457640517480379678,Jiji Market,1902716214
henok47,932614580,-957431073673256200,Jiji Market,1902716214
Ahadu99,1370645160,6159728123824458290,Jiji Market,1902716214
,386179798,622978397619040714,Jiji Market,1902716214
,6059363739,-4031218471169205145,Jiji Market,1902716214
,1797870013,8654498222035631747,Jiji Market,1902716214
sinuyeeee,1688814482,-9132710903901254432,Jiji Market,1902716214
,5527613492,3252468746149398887,Jiji Market,1902716214
,1619749953,5273549404194275903,Jiji Market,1902716214
,666597154,-83882882341529410,Jiji Market,1902716214
um_the_one_1,1273001604,-3781721136261796674,Jiji Market,1902716214
Wonyad,876059941,4513321301977634188,Jiji Market,1902716214
,5499728005,-5851254885825284562,Jiji Market,1902716214
,7070062415,-9053519637050642553,Jiji Market,1902716214
,1791733333,-1360196787374225180,Jiji Market,1902716214
,2128868415,7901402310219353691,Jiji Market,1902716214
,5001066839,-5837598374546597726,Jiji Market,1902716214
,5080738566,7060846389525929802,Jiji Market,1902716214
,5152199413,-8212719774096903190,Jiji Market,1902716214
,5261360258,-2359881817898572907,Jiji Market,1902716214
,5269206630,-3266053071808473618,Jiji Market,1902716214
,5327708223,34117440728768048,Jiji Market,1902716214
,5335836009,1848509814241128701,Jiji Market,1902716214
,5360148451,8606200531318628482,Jiji Market,1902716214
,5386986450,-132229295467460493,Jiji Market,1902716214
,5396612592,47699894856163678,Jiji Market,1902716214
,5514094747,7984410774651938511,Jiji Market,1902716214
,5531494058,3600840523325631191,Jiji Market,1902716214
,5556055415,742010099633697737,Jiji Market,1902716214
,5590524877,-7397403792999219876,Jiji Market,1902716214
,5723876280,3774879159391679146,Jiji Market,1902716214
,5751983332,5266382618173406608,Jiji Market,1902716214
,5863393204,-6786587682894551695,Jiji Market,1902716214
,5936227386,-4233985970509525846,Jiji Market,1902716214
,6003585292,1981991896002623883,Jiji Market,1902716214
Ramugane,6046924459,5750236395616893251,Jiji Market,1902716214
,6126456964,-1416935956855534247,Jiji Market,1902716214
Makbel25,6160535486,2816503313490763900,Jiji Market,1902716214
,6175391188,5874879057948407384,Jiji Market,1902716214
,6184943894,-5599529190628628200,Jiji Market,1902716214
,6212752459,6676025817848245765,Jiji Market,1902716214
,6216790680,7708144752418783557,Jiji Market,1902716214
,6255880769,5585506666495356661,Jiji Market,1902716214
,6374452053,-6869390572467911977,Jiji Market,1902716214
,6383559587,-1291891537526358284,Jiji Market,1902716214
,6407664857,-7039029695343427755,Jiji Market,1902716214
,6410566094,1244922826975689814,Jiji Market,1902716214
,6413818728,-4233785527482970540,Jiji Market,1902716214
,6422878053,5758889184120752657,Jiji Market,1902716214
,6429220642,-230474700171705298,Jiji Market,1902716214
,6452477899,7924906102705419385,Jiji Market,1902716214
,6468344023,4823619820383849836,Jiji Market,1902716214
,6494141653,-3171160630048258216,Jiji Market,1902716214
,6502153643,-4620582550841125201,Jiji Market,1902716214
,6523428943,-600826406211151072,Jiji Market,1902716214
,6563683718,8097935307047370935,Jiji Market,1902716214
,6569495714,567608924882621924,Jiji Market,1902716214
,6570880691,-734596338914572020,Jiji Market,1902716214
,6582662107,-8599315752018860260,Jiji Market,1902716214
,6597620608,-6040975406270280404,Jiji Market,1902716214
,6666503996,8726934081370235444,Jiji Market,1902716214
feke6511,6677280256,-4547664702261288878,Jiji Market,1902716214
,6681565414,4582611568120220218,Jiji Market,1902716214
,6808806947,-5689673938319070933,Jiji Market,1902716214
,6900087230,-5200750680894179331,Jiji Market,1902716214
Eyueyuti,406506430,-8167849393157270624,Jiji Market,1902716214
,407065055,7367326179978727745,Jiji Market,1902716214
Abemelek16,422823465,4109552448198564087,Jiji Market,1902716214
,494917359,-7927607729550795140,Jiji Market,1902716214
,520903683,4575567257568785396,Jiji Market,1902716214
,560680975,-6621146045986376657,Jiji Market,1902716214
,578294817,-902919490648352813,Jiji Market,1902716214
,631875192,-2368597380643890927,Jiji Market,1902716214
Timsgne,665758527,-7812572948676089989,Jiji Market,1902716214
,720647129,-7029425323104617734,Jiji Market,1902716214
,720981342,-3879825334415820890,Jiji Market,1902716214
,731137130,7362087020541336627,Jiji Market,1902716214
,770205701,6387559253947490799,Jiji Market,1902716214
,778270752,-3183621890001734130,Jiji Market,1902716214
,828294528,-8279928513734588213,Jiji Market,1902716214
StayhardG,838054150,-531642083272417469,Jiji Market,1902716214
,886098867,-7075755418048816982,Jiji Market,1902716214
,926226143,227741927025649043,Jiji Market,1902716214
,932545872,-5081114018422966837,Jiji Market,1902716214
,961057275,-3104466846839300633,Jiji Market,1902716214
,973514523,6353588052315837401,Jiji Market,1902716214
,1019939259,-1186443172422273884,Jiji Market,1902716214
,1070098847,3247131640588709334,Jiji Market,1902716214
,1089045205,-4552734822700716135,Jiji Market,1902716214
,1709203407,-3346196807023864547,Jiji Market,1902716214
,1712598810,-7673266988616892300,Jiji Market,1902716214
TRgmuwoxhdg3,1780415871,-7331178427877341065,Jiji Market,1902716214
,1785245809,1264358640599783753,Jiji Market,1902716214
,1923385513,-5885152509203028542,Jiji Market,1902716214
tahahabib1,2048242831,4054143972859608732,Jiji Market,1902716214
,6195653080,2899653219547099023,Jiji Market,1902716214
Nhaty22,786108158,3935633155208705810,Jiji Market,1902716214
DecorEase,591442816,1099305240290366016,Jiji Market,1902716214
Abaynesht,948729156,5835167026263626239,Jiji Market,1902716214
tibe6,651544396,6017131969698340609,Jiji Market,1902716214
,349785838,8085545054646385433,Jiji Market,1902716214
,457880506,6066866484297108232,Jiji Market,1902716214
yamaaaaaaaa,338286259,-3647390735159884521,Jiji Market,1902716214
,1941482299,4585633063433905740,Jiji Market,1902716214
EDIS0N_JAY,6607775820,6096942019262646132,Jiji Market,1902716214
wushat,1111094361,-5554876999797049451,Jiji Market,1902716214
,1117449361,1745438141973195934,Jiji Market,1902716214
,1215941388,-6762004250892159452,Jiji Market,1902716214
amanuel_bt,1236665555,3893251123864688129,Jiji Market,1902716214
,1302688810,-3694304116258023239,Jiji Market,1902716214
,1319059148,-1040692192407639183,Jiji Market,1902716214
,1352520834,2801249977059192230,Jiji Market,1902716214
,1355126886,-3882172159319664717,Jiji Market,1902716214
,1385276895,1209157607314531646,Jiji Market,1902716214
day16_buze,1385941668,5370473126828432907,Jiji Market,1902716214
,1394416473,-4977902295635568435,Jiji Market,1902716214
,1448347287,7844209638843525867,Jiji Market,1902716214
,1456741893,6473036311088878215,Jiji Market,1902716214
,1466426326,-6633383033430405155,Jiji Market,1902716214
,1474829707,-485635973154037307,Jiji Market,1902716214
Beruuh,1547030006,-6548044775895634366,Jiji Market,1902716214
,1582587006,-7776543741573714457,Jiji Market,1902716214
,1607112705,4229635397018475317,Jiji Market,1902716214
,1654353726,5566047494751779155,Jiji Market,1902716214
,1679466567,8443106634861067529,Jiji Market,1902716214
,1679775291,4957505986806148315,Jiji Market,1902716214
,1690925356,-6060778679351872954,Jiji Market,1902716214
,1697455004,4917374835705811278,Jiji Market,1902716214
orthodox2121,1700415063,9153625984397547944,Jiji Market,1902716214
,1818242954,4596571991714220942,Jiji Market,1902716214
,1896329606,8427228261478470905,Jiji Market,1902716214
,1994450829,6521183665077684506,Jiji Market,1902716214
,1999237062,-890078740558737377,Jiji Market,1902716214
black_girl_19,2091563733,3857282236052539867,Jiji Market,1902716214
Borntodie15,2135231214,-8146283644415818126,Jiji Market,1902716214
,5071251785,-4895392999015955635,Jiji Market,1902716214
Life_of_estif,5108069389,-3165193190544463770,Jiji Market,1902716214
,5167130156,3864164101800225313,Jiji Market,1902716214
Mom1889,5350149097,-78950088718411840,Jiji Market,1902716214
,5354529734,1071686778499349106,Jiji Market,1902716214
,5437884551,-5910053158210560347,Jiji Market,1902716214
,5441583977,-2446166390303597910,Jiji Market,1902716214
Akeldama77,5510097027,8768102845374237732,Jiji Market,1902716214
,5532655101,-8984526828858943859,Jiji Market,1902716214
bisre_dude,5553096422,2482133138564460565,Jiji Market,1902716214
,5582725871,-6045949806673262897,Jiji Market,1902716214
,5662013651,5773726291236714272,Jiji Market,1902716214
beleheyi,5769187380,-7143699947908724638,Jiji Market,1902716214
,5868662837,-8226527973437314380,Jiji Market,1902716214
,5919000958,302317943514333568,Jiji Market,1902716214
,6013737395,5864878415629840266,Jiji Market,1902716214
,6087597564,-4647014199356664814,Jiji Market,1902716214
,6169613990,-5045200593605717916,Jiji Market,1902716214
,6203119212,3371258181630121975,Jiji Market,1902716214
,6260864704,6330981863899806397,Jiji Market,1902716214
,6352748436,-5862866620875348969,Jiji Market,1902716214
,6417222677,169525182771872055,Jiji Market,1902716214
,6447677071,-2816754287493323146,Jiji Market,1902716214
,6448610214,8291318270079940412,Jiji Market,1902716214
,6510609780,8699950070215910301,Jiji Market,1902716214
,6515396299,3652375168391114309,Jiji Market,1902716214
,6524183648,-1745636579367653882,Jiji Market,1902716214
,6538026302,6432449704745663523,Jiji Market,1902716214
,6617304465,83088214735689906,Jiji Market,1902716214
,6617807327,5011763065306112175,Jiji Market,1902716214
,6734365228,2045021212726517187,Jiji Market,1902716214
,6750218817,5291913084409329489,Jiji Market,1902716214
,6794297030,5314582426678319381,Jiji Market,1902716214
,6862401393,-7738653892647875794,Jiji Market,1902716214
,6954224450,8677382773519209055,Jiji Market,1902716214
,1862660474,506712925073195030,Jiji Market,1902716214
Pertrovic_Hannibal_ZoV,427688408,371177088057016222,Jiji Market,1902716214
,971810893,-4628609782563613144,Jiji Market,1902716214
Robelnegussie,437957454,5006779302894535646,Jiji Market,1902716214
,6196719948,-3135113096195434429,Jiji Market,1902716214
Medanlil,258358510,-6821117203561231334,Jiji Market,1902716214
mullepido,304560837,5534083262921270644,Jiji Market,1902716214
Shakaw1,318788485,5277495146505467146,Jiji Market,1902716214
enough_for_me_God,327011894,6719765578742779053,Jiji Market,1902716214
Babarim,335514933,-4810563168947085101,Jiji Market,1902716214
Rostem21,400586168,2802621260445928249,Jiji Market,1902716214
,407985972,-7415187083603620883,Jiji Market,1902716214
beba92,446807197,-2775803632387008484,Jiji Market,1902716214
tilos12,449000856,-6452326851770960424,Jiji Market,1902716214
,460810231,-8322230051429236944,Jiji Market,1902716214
D4vv4,462338939,-3484614833195872583,Jiji Market,1902716214
abei23,463599880,-4942338392702596170,Jiji Market,1902716214
,465479816,2386007005224548718,Jiji Market,1902716214
,474010290,-1565784282778411094,Jiji Market,1902716214
,572917084,2350563821968255783,Jiji Market,1902716214
,625674195,4554584189547714734,Jiji Market,1902716214
,633700375,421408597108762242,Jiji Market,1902716214
,662814517,4985086538575688048,Jiji Market,1902716214
,677451376,1874963923438929541,Jiji Market,1902716214
BirukXO,686777128,-6670522586298402451,Jiji Market,1902716214
napped,768151394,8190113650905220276,Jiji Market,1902716214
Temiagent,792875168,7067543294731217389,Jiji Market,1902716214
,798056206,-5143585738185895604,Jiji Market,1902716214
,802029326,4211281469892770204,Jiji Market,1902716214
,844336935,-1177837305260951241,Jiji Market,1902716214
Bethelhem_Mezgebu_21,852802653,283755249394139485,Jiji Market,1902716214
,877706926,2987431782230901962,Jiji Market,1902716214
,879956627,-6468502768298572035,Jiji Market,1902716214
tsenate,894729228,2494046980656846111,Jiji Market,1902716214
,904627551,-7101780530693409143,Jiji Market,1902716214
,914725920,-4968336913246382499,Jiji Market,1902716214
,952856340,6116109286405846339,Jiji Market,1902716214
,962351264,6672226191670282721,Jiji Market,1902716214
,975990297,-3666008741272648400,Jiji Market,1902716214
,982439015,8265676695561839565,Jiji Market,1902716214
,1012727664,6372673075114942591,Jiji Market,1902716214
h_e_n_o_k30,1017467731,-4910469295476389356,Jiji Market,1902716214
,1057522984,3707563943576723760,Jiji Market,1902716214
yawkalmobile2,5372999801,1285905058181699326,Jiji Market,1902716214
los278,386188976,-8319470203879725784,Jiji Market,1902716214
beeaa88,1339713613,-1727622307414770441,Jiji Market,1902716214
,6630468028,8230646656769538096,Jiji Market,1902716214
natiadd,333770813,-4023728179491270608,Jiji Market,1902716214
,706026455,2974210079953796900,Jiji Market,1902716214
,695423816,-4986875479426296947,Jiji Market,1902716214
TeddyEska,851837942,-7353296148464701589,Jiji Market,1902716214
,6084902495,723581555487970370,Jiji Market,1902716214
,6412728473,-5384037387789131265,Jiji Market,1902716214
Mk364,1156616365,-8083357744107048735,Jiji Market,1902716214
,742699153,-6997109559641528043,Jiji Market,1902716214
,1994567217,2844061684066749960,Jiji Market,1902716214
,5851278898,-154752747917505999,Jiji Market,1902716214
,414310186,2151485798955540219,Jiji Market,1902716214
kuko53,433525299,-5410597017666870175,Jiji Market,1902716214
,452454828,-1794688100846606126,Jiji Market,1902716214
,511465299,-7372537348310236631,Jiji Market,1902716214
,859642679,-8374694529223300133,Jiji Market,1902716214
,1330879384,1582945333412260037,Jiji Market,1902716214
,1561888844,-8406237128654803131,Jiji Market,1902716214
,1877589270,-5283229526416363402,Jiji Market,1902716214
,5540266171,-3869018329578254727,Jiji Market,1902716214
,5660527979,-2758387483978721134,Jiji Market,1902716214
,5682720789,7601622360040256709,Jiji Market,1902716214
,5708019126,6959743149692918938,Jiji Market,1902716214
,6812041740,-7334117842072153200,Jiji Market,1902716214
ethelcloth1,6352857575,2423022005776852078,Jiji Market,1902716214
,6207988058,-8438287241125034743,Jiji Market,1902716214
,812390555,-5502267299273744178,Jiji Market,1902716214
BEFKE12,626810476,5508068020504723336,Jiji Market,1902716214
BeBe100,394132401,-5340206097180843234,Jiji Market,1902716214
,498486064,6504810058430619270,Jiji Market,1902716214
,866251683,-7118734657655781490,Jiji Market,1902716214
,1949072777,8809017569340305395,Jiji Market,1902716214
,2122139712,1968021483093928101,Jiji Market,1902716214
,308272762,2476370203491501902,Jiji Market,1902716214
,332123312,-1021296545013254722,Jiji Market,1902716214
,333640630,1357973440003464089,Jiji Market,1902716214
,347472708,5851160344229421886,Jiji Market,1902716214
,365397552,4392107763294578655,Jiji Market,1902716214
,434001429,-3904504330317810356,Jiji Market,1902716214
ROMI6789,461055368,-5626319547876040309,Jiji Market,1902716214
kale_k,497072676,7471586386551142657,Jiji Market,1902716214
sofi_ayt,518697526,-2879419204761409857,Jiji Market,1902716214
Umuiymen,557842399,4055408150254287479,Jiji Market,1902716214
,839652694,710040586817585094,Jiji Market,1902716214
hafsaadem2,864583382,-73753304169858048,Jiji Market,1902716214
JOSSYha,997030507,-3773389651700873639,Jiji Market,1902716214
,5202342543,-4260306308347246575,Jiji Market,1902716214
,6530810288,6325811064206643102,Jiji Market,1902716214
,6200385775,-2319031429825310727,Jiji Market,1902716214
,6648174297,7175358648847327871,Jiji Market,1902716214
,6687495791,4815903545139045175,Jiji Market,1902716214
,6031595833,8231160573126219374,Jiji Market,1902716214
NDMan21,6094880404,521632509019960504,Jiji Market,1902716214
,5923255330,6995874759317962558,Jiji Market,1902716214
Yarebigatayeagrawe,1361997115,-6375861532709865926,Jiji Market,1902716214
Hailekeyo19,301237694,8414898280326809997,Jiji Market,1902716214
Heldana,335407679,8491823975979486325,Jiji Market,1902716214
shegeriyanz,382788506,7999270662044751893,Jiji Market,1902716214
Kabtamubeza,421064975,-4105672224736324593,Jiji Market,1902716214
,454521312,-5802775815943694211,Jiji Market,1902716214
,490307102,-4027895384309145227,Jiji Market,1902716214
,491405822,-18546089692964780,Jiji Market,1902716214
,521441172,3043806615848354720,Jiji Market,1902716214
doudoumaster,574512785,-6134848114556683692,Jiji Market,1902716214
,661552061,7507861294959679105,Jiji Market,1902716214
,677197021,-1718651004276293626,Jiji Market,1902716214
Wizabi123,688494851,-7753049529098765664,Jiji Market,1902716214
,719860405,-3961846183089338718,Jiji Market,1902716214
,740639665,-1578417765342848356,Jiji Market,1902716214
mSMeVE,759513898,6669648291434406197,Jiji Market,1902716214
,782263444,2596554318351073010,Jiji Market,1902716214
Ade121212,805861613,7252205980263941350,Jiji Market,1902716214
,842270686,2489818449602369813,Jiji Market,1902716214
Nolawit123333,901305374,4339229018723903565,Jiji Market,1902716214
,923171811,2493729931600130127,Jiji Market,1902716214
Burika15,928345673,8812803081227298169,Jiji Market,1902716214
,1010166240,2670816282102347147,Jiji Market,1902716214
BabeN474N,1084856059,-3627642579736197160,Jiji Market,1902716214
,1200123063,2680503909018103199,Jiji Market,1902716214
,1204319216,-4509142108347108690,Jiji Market,1902716214
GO2EXP,1261609580,3566887426597636664,Jiji Market,1902716214
,1290880296,-7311170341333605673,Jiji Market,1902716214
,1408633869,-84744307898944677,Jiji Market,1902716214
,1411052071,-5431791502592074642,Jiji Market,1902716214
Kingdom15,1559191835,-6232474639837535539,Jiji Market,1902716214
,1686627512,-1100958427676633763,Jiji Market,1902716214
,1862283203,-3627063456907507224,Jiji Market,1902716214
,1926208290,-8347069005916723072,Jiji Market,1902716214
Fanuel2103,6102747507,3900339058534958229,Jiji Market,1902716214
Yosef_619,360480076,4025056920436374653,Jiji Market,1902716214
,380782619,8063132520001771518,Jiji Market,1902716214
,421195950,4243316989080333570,Jiji Market,1902716214
,454351039,3138830051697629793,Jiji Market,1902716214
,610114557,183226683656420296,Jiji Market,1902716214
,1182907760,3809929950862624164,Jiji Market,1902716214
,1808625384,-7915709923945227870,Jiji Market,1902716214
,1845804630,-1118970351236368686,Jiji Market,1902716214
,2025353439,5793556300908819792,Jiji Market,1902716214
,5244707190,4527937102059870721,Jiji Market,1902716214
,5502405366,7316414420989154920,Jiji Market,1902716214
,5561405428,2339470736378059715,Jiji Market,1902716214
,6154647156,6423679589663381735,Jiji Market,1902716214
Nati_km,395414300,-1869776844489838898,Jiji Market,1902716214
,1046136938,-2261857515217030508,Jiji Market,1902716214
,1217155537,-8564085963461378256,Jiji Market,1902716214
,5283021877,-8849653832861209560,Jiji Market,1902716214
amriti_habene,5516627075,-9130908040775522319,Jiji Market,1902716214
,5531413199,5832696305077912512,Jiji Market,1902716214
,5583185830,753105098828204014,Jiji Market,1902716214
,5792116100,2724139871537543777,Jiji Market,1902716214
Queen15sel,5806871571,-8348610221425593083,Jiji Market,1902716214
,5850546711,-3576952108352980623,Jiji Market,1902716214
,5859600922,283602763048284116,Jiji Market,1902716214
,6174235120,-1007264464818230278,Jiji Market,1902716214
,6516952231,8374759815888316459,Jiji Market,1902716214
,6610474957,6553155940026307536,Jiji Market,1902716214
alemget19,484918155,3672294505882370522,Jiji Market,1902716214
,7083051696,-2661539090403822802,Jiji Market,1902716214
,317868529,-2282675891568385520,Jiji Market,1902716214
Abysia987182,343384011,-4920675732682660716,Jiji Market,1902716214
,357717398,-5755853461209687455,Jiji Market,1902716214
,358805013,2429004867683069410,Jiji Market,1902716214
,361950465,4976581616740125578,Jiji Market,1902716214
,375696728,-934241100116476395,Jiji Market,1902716214
cgfftdfjvjfbh,387146415,-6599030504172449524,Jiji Market,1902716214
Yoniasrat,398794306,1503040160590105114,Jiji Market,1902716214
,399415456,2990272496837679517,Jiji Market,1902716214
,401740764,160295213367241573,Jiji Market,1902716214
TekleSilase12,403867735,-6881605123079439543,Jiji Market,1902716214
,406490225,5103481210178472842,Jiji Market,1902716214
,413466657,7296120923980156857,Jiji Market,1902716214
,414522081,-4110577327903081449,Jiji Market,1902716214
Hilwaa,416238080,-4290333582569703549,Jiji Market,1902716214
Don179,420314978,4874073401532216040,Jiji Market,1902716214
,421707901,220631674329925627,Jiji Market,1902716214
,433259509,7487932276454675402,Jiji Market,1902716214
Abdu_s,437842591,-73509715237464909,Jiji Market,1902716214
,462329183,-8814359595012619466,Jiji Market,1902716214
,472407184,1292117612499113403,Jiji Market,1902716214
,474919275,-1343746192553617154,Jiji Market,1902716214
,491542577,-4301727135926606245,Jiji Market,1902716214
,497876964,1912784363103151622,Jiji Market,1902716214
,504706114,-1789974326418983994,Jiji Market,1902716214
Atiyeeeyyyyy,533174511,2789689966595010302,Jiji Market,1902716214
,536974737,-6855391781541029175,Jiji Market,1902716214
shemudin,539163088,8309759728049849133,Jiji Market,1902716214
,550417741,-7853314813373916982,Jiji Market,1902716214
,564891755,-8081112095275544182,Jiji Market,1902716214
,575185861,3567043272013343359,Jiji Market,1902716214
,593326681,-1549570602134977776,Jiji Market,1902716214
,625071014,-1308765125633394271,Jiji Market,1902716214
,627852338,-7395066625211741244,Jiji Market,1902716214
fuckofflffff,630984496,6573647161072793043,Jiji Market,1902716214
,663226765,4502696033266847699,Jiji Market,1902716214
,679890440,-158930217484853799,Jiji Market,1902716214
t122127,682359069,3922476333294003628,Jiji Market,1902716214
,683935875,-1200561863541520179,Jiji Market,1902716214
adane_eleterece,775033213,-6787358912202106210,Jiji Market,1902716214
,827253595,-8393538133084593706,Jiji Market,1902716214
WBBRM,837543839,1409088406915129036,Jiji Market,1902716214
,756566927,-3298693753098375356,Jiji Market,1902716214
,867007213,1367339943127581259,Jiji Market,1902716214
Fasik30,444951067,-4627767217254673397,Jiji Market,1902716214
YEMAREYM,756016753,-5406964645504361220,Jiji Market,1902716214
Naafyad,442623534,2881965134211353703,Jiji Market,1902716214
Nahiii24,359799603,9067773357381414704,Jiji Market,1902716214
vida_fa_21,396009307,5620131006037147231,Jiji Market,1902716214
,683533989,-6366478332895707659,Jiji Market,1902716214
,1986298919,-1445207530275032187,Jiji Market,1902716214
,6367159124,-6894864470867716227,Jiji Market,1902716214
Not_her_sin,6725885462,-615350995467368628,Jiji Market,1902716214
,1293965610,-6100406333717553358,Jiji Market,1902716214
,476435606,3291684725265135415,Jiji Market,1902716214
,1108621147,1972109842707128973,Jiji Market,1902716214
,5875237867,-8807066531255969295,Jiji Market,1902716214
,844315088,-2508997763201172130,Jiji Market,1902716214
,899877353,6168869277175139256,Jiji Market,1902716214
,6929508440,-1841222787193459104,Jiji Market,1902716214
,7084694041,-2621697574241979545,Jiji Market,1902716214
,6367265379,-6714300044617073715,Jiji Market,1902716214
Nafki4221,5209186904,-6384956635778768086,Jiji Market,1902716214
,6474976483,-3107466309820806607,Jiji Market,1902716214
,6672311767,3916271485902550593,Jiji Market,1902716214
,785901404,-2204763493045194079,Jiji Market,1902716214
,5588451176,-6103642178692714796,Jiji Market,1902716214
adu_num1,5120867173,2393683103303112399,Jiji Market,1902716214
,896606846,-6858540693672994908,Jiji Market,1902716214
bamilaktesfaye,704090212,-7503308607433355263,Jiji Market,1902716214
,612717948,-6383979843177932637,Jiji Market,1902716214
kingsmille,517698849,-7407774943112168518,Jiji Market,1902716214
ESNE7268,355456037,-7532175580057719209,Jiji Market,1902716214
,443803155,6416365647531285177,Jiji Market,1902716214
,6910067533,-1594018622994604064,Jiji Market,1902716214
,6040209816,-6960625754152126862,Jiji Market,1902716214
Myfam123,396949714,1174613830997702544,Jiji Market,1902716214
,1198023865,2262994755910134688,Jiji Market,1902716214
,1360613463,3779409921373074205,Jiji Market,1902716214
,5156213680,-5740382933116505558,Jiji Market,1902716214
,5255826248,-6127432310886711185,Jiji Market,1902716214
,5348780261,6428694039726952211,Jiji Market,1902716214
,6072033110,6560612577730414765,Jiji Market,1902716214
,6374371599,2488739427818790509,Jiji Market,1902716214
,439551725,-4250785412643377551,Jiji Market,1902716214
Minte_ye_Gebriel_lij,449243464,-443621443428664162,Jiji Market,1902716214
,524228678,5486960240773015917,Jiji Market,1902716214
,663529748,-4567342368516678751,Jiji Market,1902716214
,667811203,-7547301925731666295,Jiji Market,1902716214
,734455976,-5154558268835233058,Jiji Market,1902716214
,1047420236,-5127363936945724830,Jiji Market,1902716214
Mekdi111,1240502864,1920281753539906707,Jiji Market,1902716214
Tesfaye1919,1263756992,-661364502977752112,Jiji Market,1902716214
,1334442052,5386317729997847843,Jiji Market,1902716214
,1758457290,-5882775783816362074,Jiji Market,1902716214
Lali6_7,1795752885,-2210356162526363343,Jiji Market,1902716214
,1825559360,6596417339460475764,Jiji Market,1902716214
,1899014928,-7704256122087067111,Jiji Market,1902716214
,2020148791,1681980466740592436,Jiji Market,1902716214
kiki333333333333333333,5256999711,-852112145518013473,Jiji Market,1902716214
,5452450740,-7544182599334049097,Jiji Market,1902716214
,5461595682,-5411174016902822925,Jiji Market,1902716214
,5584552095,-3602646112452172475,Jiji Market,1902716214
,5937477953,1724439745774580323,Jiji Market,1902716214
,5940885696,-4429824620528616338,Jiji Market,1902716214
,6013067375,2386700500063615609,Jiji Market,1902716214
,6015973694,2404387831425628201,Jiji Market,1902716214
,6040089997,-2888578783404056362,Jiji Market,1902716214
fuadstr,6045504049,-4624758671202749158,Jiji Market,1902716214
yayaozuna,6086076813,-1292624935158122909,Jiji Market,1902716214
